id,name,location,phonenumber,category,province,xpos,ypos,average_rating
461,성심요양병원,"경기도 광주시 중앙로349번길 25, (송정동)",031-766-7000,내과,경기,127.2584399,37.4315491,4.0
462,성심힐요양병원,"경기도 안양시 만안구 안양로 102, 2,3,4,5층 (안양동, 현대센타빌딩)",031-441-0153,내과,경기,126.9341089,37.3841891,3.3
463,성요셉병원,"경기도 안성시 남파로 169, (당왕동)",031-671-7000,내과,경기,127.2691699,37.0166008,4.5
464,성요셉요양병원,"대구광역시 달성군 논공읍 논공로 210, (외 1필지(남리 717))",053-615-4871,내과,대구,128.4536443,35.7210029,3.5
465,성운요양병원,"경상남도 창원시 마산회원구 내서읍 함마대로 2694-72, ()",055-817-7575,내과,경남,128.5068727,35.2547445,3.4
466,성은효요양병원,"경상남도 거창군 거창읍 거창대로 55, (성은주상복합빌딩)",055-945-2228,내과,경남,127.9159869,35.686543,4.0
467,성지요양병원,"경기도 동두천시 광암로17번길 10, (광암동)",031-860-9000,내과,경기,127.0838306,37.8958811,3.5
468,세교요양병원,"경기도 오산시 수목원로 462, 3,6,7층 (금암동, 무한메디칼)",031-373-3500,내과,경기,127.050255,37.1750538,1.7
469,세나요양병원,"울산광역시 북구 호계로 296, (호계동, 세나병원)",052-290-2000,내과,울산,129.3514338,35.6295097,4.0
470,세움요양병원,"인천광역시 미추홀구 아암대로 53, 3~10층 (용현동)",032-888-2300,내과,인천,,,2.4
471,세원요양병원,"부산광역시 서구 충무대로 246, 101동 2층 203호 (남부민동, 현대타운)",051-250-3000,내과,부산,129.0242546,35.0925369,2.8
472,세인요양병원,"부산광역시 동래구 여고로 5, (사직동)",051-501-7500,내과,부산,129.064576,35.1953494,3.1
473,세종요양병원,"광주광역시 동구 천변우로 453,  (금동)",062-236-5522,내과,광주,126.9174358,35.1422527,3.0
474,세종프라임요양병원,"충청남도 공주시 정안면 장원길 345-33, ()",041-851-8200,내과,충남,127.1389225,36.574717,1.0
475,센텀이루다요양병원,"부산광역시 해운대구 APEC로 17, 센텀리더스마크, 1.2층일부, 3층, 5~8",051-608-7000,내과,부산,129.1324308,35.1659261,3.0
476,센텀해인요양병원,"부산광역시 수영구 수영로 671, 5층~11층 (광안동)",051-755-8555,내과,부산,,,2.5
477,소명요양병원,"경상남도 함안군 칠원읍 용산2길 45-15, ()",055-589-5700,내과,경남,128.5152427,35.3093298,3.0
478,속초정요양병원,"강원도 속초시 동해대로 4084- , (조양동)",033-637-0757,내과,강원,128.5877265,38.1899427,2.3
479,송도요양병원,"부산광역시 서구 암남공원로 522, (암남동)",051-244-3315,내과,부산,129.012138,35.079737,2.0
480,송도하나요양병원,"인천광역시 미추홀구 아암대로253번길 36, 1~2층 일부, 3~6층 (학익동)",032-438-0808,내과,인천,126.6356073,37.4398841,2.8
481,송도효자병원,"인천광역시 연수구 능허대로 235, (옥련동, 송도효자병원)",032-832-9900,내과,인천,126.6520116,37.4154387,2.0
482,송추효사랑요양병원,"경기도 양주시 장흥면 호국로 439-22, ()",031-829-7700,내과,경기,126.9647723,37.7130186,2.2
483,송파그랜드요양병원,"서울특별시 송파구 마천로 238, 윤진프라자타워 (마천동)",02-406-0999,내과,서울,127.1437825,37.4996465,2.9
484,송파새희망요양병원,"서울특별시 송파구 오금로 488, 삼원빌딩 (거여동)",02-1544-3049,내과,서울,127.1429318,37.4934675,2.7
485,송현효요양병원,"대구광역시 달서구 월배로 384, (송현동)",053-626-7100,내과,대구,128.55027,35.8287407,2.2
486,수목요양병원,"경기도 부천시 부일로 448, 프리존 빌딩 6,7층 601,607,608,701,",032-663-9290,내과,경기,126.7802076,37.4859817,3.0
487,수성요양병원,"대구광역시 수성구 동대구로 148, (황금동, 수성요양병원)",053-784-2000,내과,대구,128.6248981,35.843137,1.5
488,수성제니스요양병원,"대구광역시 수성구 동대구로 64, 6~12,13 일부층 (지산동)",053-243-8899,내과,대구,128.6243725,35.8359955,3.0
489,수완탑요양병원,"광주광역시 광산구 풍영로 214, 4,5,6,9,10층 (장덕동)",062-600-9000,내과,광주,126.8144887,35.1904251,3.7
490,수완행복한요양병원,"광주광역시 광산구 사암로 676, (장덕동)[*미고시]",062-951-5000,내과,광주,126.8129298,35.2036408,4.2
491,수요양병원,"전라북도 익산시 중앙로1길 23-0,  (창인동1가)",063-723-2500,내과,전북,126.9486851,35.9417023,3.8
492,수원브이아이피요양병원,"경기도 수원시 팔달구 팔달로 24, (고등동)",031-254-5071,내과,경기,127.0010776,37.2709622,3.5
493,수원삼성요양병원,"경기도 수원시 장안구 장안로 108, (정자동)",031-252-1005,내과,경기,127.0012519,37.293594,3.5
494,수원센트럴요양병원,"경기도 수원시 권선구 금곡로197번길 18-24, 호매실애비뉴8번가 4~7층 (금",031-278-2300,내과,경기,126.9529839,37.2746751,2.0
495,수원요양병원,"경기도 수원시 영통구 매영로 229, (원천동)",031-640-9900,내과,경기,127.0647164,37.2608957,2.4
496,수원행복한요양병원,"경기도 수원시 장안구 장안로 243, (정자동)",031-285-2100,내과,경기,126.9926698,37.3038594,4.0
497,수원효요양병원,"경기도 수원시 장안구 송원로 57, (송죽동)",031-271-9555,내과,경기,127.0080202,37.3004095,3.8
498,수청요양병원,"충청남도 당진시 남부로 138, (채운동)",041-351-5000,내과,충남,126.6315252,36.8846941,
499,순천생협요양병원,"전라남도 순천시 봉화로 62,  (조곡동)",061-759-3300,내과,전남,127.4971222,34.9563869,3.2
500,순천정원요양병원,"전라남도 순천시 중앙초등길 10-0,  1동 (풍덕동)",061-746-2300,내과,전남,127.4991467,34.945205,3.0
501,스마일요양병원,"인천광역시 남동구 논현로26번길 6, 에이스프라자 2, 4~9층 (논현동)",032-431-8899,내과,인천,126.7092544,37.402962,3.7
502,스위스요양병원,"대구광역시 수성구 화랑로 26, 2,3,4층 (만촌동, 만촌우방하이츠)",053-767-2200,내과,대구,128.6320564,35.8687583,2.3
503,스타트요양병원,"경기도 오산시 청학로 264, W-타워 3-8층 (수청동)",031-373-1773,내과,경기,127.0607253,37.1718992,3.7
504,시립마산요양병원,"경상남도 창원시 마산합포구 현동로 15, (우산동)",055-221-2700,내과,경남,128.5517926,35.1540642,2.2
505,시립문경요양병원,"경상북도 문경시 문경읍 여우목로 31, ()",054-572-3200,내과,경북,128.1117306,36.7319234,3.0
506,시온요양병원,"서울특별시 성동구 자동차시장1길 85, 지하1,지상3~5층 (용답동, JS빌딩)",02-2247-7272,내과,서울,127.0671622,37.5605143,3.3
507,시티요양병원,"경상남도 창원시 의창구 대봉로26번길 12-3, (봉림동)",055-270-5500,내과,경남,128.6684844,35.2511396,3.2
508,시흥더봄요양병원,"경기도 시흥시 비둘기공원1길 7, 1~8층 (대야동)",031-317-9990,내과,경기,126.789338,37.4422526,2.5
509,시흥서울대효요양병원,"경기도 시흥시 승지로59번길 12, 시티타워 5~8층 (능곡동)",031-8099-9114,내과,경기,126.8090412,37.3688669,2.3
510,신경주요양병원,"경상북도 경주시 건천읍 단석로 1593-9, (건천읍)",054-624-2000,내과,경북,129.072484,35.8223103,2.0
511,신라요양병원,"부산광역시 부산진구 가야대로 564, 지하1~지상6층 (가야동)",051-895-0101,내과,부산,129.0336061,35.1539398,1.3
512,신세계요양병원,"경상남도 양산시 월라2길 45, (덕계동)",055-365-6666,내과,경남,129.1496919,35.3640589,2.0
513,신안요양병원,"경기도 양주시 백석읍 기산로440번길 102, ()",031-876-0119,내과,경기,126.9380413,37.7725442,3.5
514,신요양병원,"충청남도 예산군 예산읍 마상길 9, 4층",041-338-9119,내과,충남,126.8343277,36.6780474,3.3
515,신우요양병원,"서울특별시 동대문구 한천로 207, 지하1,지상1,3~6층 (전농동)",02-2214-7582,내과,서울,127.0681414,37.5795407,4.2
516,신주안요양병원,"인천광역시 미추홀구 인주대로 432, 주안요양병원 (주안동)",032-270-3000,내과,인천,126.6844875,37.450761,3.5
517,신천제일요양병원,"경기도 시흥시 호현로10번길 7-1, 시흥신천제일병원 (신천동)",031-311-0220,내과,경기,126.7843647,37.4414332,2.8
518,신촌힐링요양병원,"서울특별시 서대문구 모래내로 330, 미도빌딩 (홍은동)",02-6237-7775,내과,서울,126.9337634,37.5797598,2.7
519,신한대인천베드로요양병원,"인천광역시 미추홀구 경인로 107, (숭의동, 지2층 ~ 8층)",032-223-7000,내과,인천,126.6544099,37.4665321,4.0
520,신홍도요양병원,"대구광역시 달서구 용산로 141, 그랜드M 타워 지하2,지상2,10,11,15층동",053-526-5991,내과,대구,128.5301261,35.8501307,1.0
521,신화요양병원,"서울특별시 영등포구 영중로 100, (영등포동7가)",02-2632-8114,내과,서울,126.9056672,37.5251061,2.7
522,실로암노인전문병원,"경기도 양주시 남면 감악산로514번길 229-34, ()",031-867-3131,내과,경기,126.9653735,37.9172606,2.5
523,실로암병원,"전라북도 완주군 용진읍 완주로 806-6, ()",063-261-7080,내과,전북,127.174325,35.9330084,2.2
524,실로암사랑요양병원,"전라북도 익산시 선화로 389, (영등동)",063-830-6000,내과,전북,126.9734365,35.9462495,3.3
525,심당요양병원,"부산광역시 중구 동광길 179, (영주동)",051-464-1010,내과,부산,129.036887,35.1105954,2.2
526,씨엠맘삼성요양병원,"광주광역시 동구 남문로 689, 해피뷰삼성메디타워 지상7~9층 (학동)",062-513-7582,내과,광주,126.9283432,35.1322279,4.5
527,씨티재활의학과요양병원,"광주광역시 남구 입하길 12-1, (송하동)",062-604-5030,내과,광주,126.8770901,35.1084549,4.0
528,아너스요양병원,"경기도 안산시 단원구 원포공원1로 49, 태영타운 2,3층 209-219, 301",031-403-0909,내과,경기,126.8123402,37.302442,3.7
529,아라요양병원,"제주특별자치도 제주시 한북로 309, (아라일동)",064-729-6000,내과,제주,126.546916,33.4565645,4.0
530,아리채요양병원,"대구광역시 북구 노본길 15-3, (학정동)",053-321-0020,내과,대구,128.56642,35.9589302,2.7
531,아미나요양병원,"서울특별시 종로구 경희궁길 26, 썬타워빌딩 지하1층, 지상2,3,4,5,6,7층",02-730-7777,내과,서울,126.9710062,37.5722657,3.4
532,아미타불교요양병원,"경기도 안성시 죽산면 녹배길 139, ()",031-677-2613,내과,경기,127.3884625,37.064725,3.2
533,아산삼성요양병원,"충청남도 아산시 온천대로 1446, (온천동)",041-549-7575,내과,충남,126.9985959,36.7823577,2.2
534,아산유리의료재단 아산유리요양병원,"충청남도 아산시 도고면 도고면로 179, 179",041-549-2100,내과,충남,126.8827727,36.763284,3.2
535,아시아드 요양병원,"부산광역시 연제구 월드컵대로 161, (연산동)",051-717-0123,내과,부산,129.0785843,35.1867925,4.0
536,아이엠요양병원,"경기도 의정부시 청사로48번길 19, 4층일부제외, 3~8층 (금오동)",031-847-7000,내과,경기,127.0709609,37.7530556,2.0
537,아주안제요양병원,"경상북도 안동시 대안로 76, 76",054-841-7500,내과,경북,128.7211829,36.564899,4.0
538,아주조은요양병원,"대구광역시 서구 서대구로 194, 지하1~6층 (평리동)",053-211-9030,내과,대구,128.5552984,35.8752976,2.0
539,아중요양병원,"전라북도 전주시 덕진구 아중로 223-0,  (우아동2가)",063-714-8888,내과,전북,127.1734837,35.8290925,2.8
540,아하브요양병원,"부산광역시 북구 만덕고개길 84, 아하브병원 6층, 7층일부층 (만덕동)",051-333-8600,내과,부산,129.0489295,35.2117162,3.6
541,안산나래요양병원,"경기도 안산시 단원구 선부광장1로 118, 삼아빌딩 B101, 201, 301, ",031-507-3333,내과,경기,126.8120554,37.3327891,2.8
542,안산시립노인전문병원,"경기도 안산시 상록구 차돌배기로 24, (사동)",031-8040-5114,내과,경기,126.8461363,37.2996858,2.6
543,안산중앙요양병원,"경기도 안산시 단원구 고잔로 134, 안산중앙요양병원 (고잔동)",031-403-4030,내과,경기,126.840968,37.3185962,2.3
544,안산효요양병원,"경기도 안산시 단원구 원포공원1로 30, 서해프라자 5층,6층 일부(601,602",031-414-7233,내과,경기,126.8133588,37.3011522,2.6
545,안성동인요양병원,"경기도 안성시 인지1길 15, (인지동)",031-671-9100,내과,경기,127.2665724,37.0049709,1.5
546,안성요양병원,"경기도 안성시 안성맞춤대로 1079, (연지동)",031-675-2316,내과,경기,127.2699759,37.009812,4.1
547,안성현대요양병원,"경기도 안성시 금광면 삼흥로 453-69, ()",673-6116,내과,경기,127.3610146,37.0184167,3.8
548,안양서울 대효요양병원,"경기도 안양시 만안구 병목안로 20, 스페이스타워 5 ~10층 (안양동)",031-688-7114,내과,경기,126.9183718,37.398955,3.3
549,안양요양병원,"경기도 안양시 만안구 안양로 335, 지하1층~지상5층 (안양동)",031-442-7582,내과,경기,126.918694,37.4014681,3.5
550,암스트롱요양병원,"강원도 춘천시 서면 율장길 328- ,",033-263-8275,내과,강원,127.5840102,37.8664981,1.8
551,앞산요양병원,"대구광역시 남구 대명로 237, (대명동)",053-219-7000,내과,대구,128.5826088,35.8418525,2.7
552,양명요양병원,"광주광역시 동구 제봉로 35-6,  (학동)",062-230-2300,내과,광주,126.9204599,35.1417096,3.2
553,양산서울요양병원,"경상남도 양산시 삼성7길 11-14, (북정동, 1층 일부, 2~9층)",055-364-1000,내과,경남,129.0418392,35.3578609,3.0
554,양산중앙요양병원,"경상남도 양산시 장터4길 6-9, (중부동)",055-383-7582,내과,경남,129.036299,35.3419955,2.6
555,양수삼성요양병원,"경기도 양평군 양서면 양수로 149-2, ()",031-772-5119,내과,경기,127.3194157,37.5442041,3.4
556,양정요양병원,"부산광역시 부산진구 거제대로36번길 27, 1(일부), 2~6층 (양정동)",051-865-1221,내과,부산,129.0691505,35.1719361,3.0
557,양주탑요양병원,"경기도 양주시 고읍남로 5-14, 주건축물제1동 4, 8층 (광사동)",031-848-7599,내과,경기,127.0806198,37.7947698,3.4
558,양지요양병원,"부산광역시 금정구 금강로 209, (장전동)",051-582-5757,내과,부산,129.0827639,35.2271287,3.0
559,양평요양병원,"경기도 양평군 양평읍 시민로 36, ()",031-772-7999,내과,경기,127.4957684,37.4900627,3.0
560,양평효노인전문병원,"경기도 양평군 용문면 다문북길 22-2, ()",031-771-6545,내과,경기,127.5892345,37.4820493,4.5
561,언더로뎀요양병원,"경상북도 칠곡군 동명면 기성10길 24-1, ()",053-325-7100,내과,경북,128.6051029,35.9967871,2.3
562,언양아하브요양병원,"울산광역시 울주군 상북면 삽재로 400, ()",052-264-6100,내과,울산,129.0512236,35.6360092,2.0
563,언양요양병원,"울산광역시 울주군 삼남면 반구대로 785, ()",052-262-5200,내과,울산,129.12552,35.5604694,3.3
564,엄마요양병원,"광주광역시 북구 중흥로91번길 2, (신안동)",062-234-4568,내과,광주,126.9046146,35.1638609,2.0
